Id,ItemType,Category,ReportFormat,KeyCodeName,KeyCode,DWHCode,Formula,FormulaValid,FormulaError,DisplayOrder,DisplayUnit,DisplayFormat,UpdatedDate,UpdatedBy,ItemLevel,ValueType,IsPriceItem,IsTTMRatio,IsOverridable,IsShowReview,SectorFormula
513,IS,NULL,Standard,Corporate income tax - deferred,IS.19,ISA18,NULL,1,NULL,19,Billion,NULL,45:58.5,NULL,0,NULL,0,0,0,0,NULL
786,IS,NULL,Bank,Interest and Similar Expenses,IS.2,ISB26,NULL,1,NULL,2,Billion,NULL,11:29.7,NULL,0,NULL,0,0,0,0,NULL
496,IS,NULL,Standard,Sales deductions,IS.2,ISA2,NULL,1,NULL,2,Billion,NULL,45:58.5,NULL,0,NULL,0,0,0,0,NULL
1086,IS,NULL,Insurance,Gross written premium,IS.2,ISI51,NULL,1,NULL,2,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1532,IS,NULL,Security,Income from financial assets regconized through profit/loss (FVTPL),IS.2,ISS115,NULL,1,NULL,2,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
514,IS,NULL,Standard,Corporate income tax expenses,IS.20,ISA19,NULL,1,NULL,20,Billion,NULL,45:58.5,NULL,0,NULL,0,0,0,0,NULL
1104,IS,NULL,Insurance,Claim expenses for reinsurance assumed,IS.20,ISI66,NULL,1,NULL,20,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1550,IS,NULL,Security,Sales deductions,IS.20,ISA2,NULL,1,NULL,20,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
804,IS,NULL,Bank,Corporate income tax - deferred,IS.20,ISA18,NULL,1,NULL,20,Billion,NULL,11:29.7,NULL,0,NULL,0,0,0,0,NULL
805,IS,NULL,Bank,Corporate income tax,IS.21,ISA19,NULL,1,NULL,21,Billion,NULL,11:29.7,NULL,0,NULL,0,0,0,0,NULL
515,IS,NULL,Standard,Net profit/(loss) after tax,IS.21,ISA20,NULL,1,NULL,21,Billion,NULL,45:58.5,NULL,0,NULL,0,0,0,0,NULL
1105,IS,NULL,Insurance,Deductions,IS.21,ISI67,NULL,1,NULL,21,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1551,IS,NULL,Security,Net sales,IS.21,ISA3,NULL,1,NULL,21,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1552,IS,NULL,Security,OPERATING EXPANSE,IS.22,ISA4,NULL,1,NULL,22,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
806,IS,NULL,Bank,Net profit for the year,IS.22,ISA20,NULL,1,NULL,22,Billion,NULL,11:29.7,NULL,0,NULL,0,0,0,0,NULL
516,IS,NULL,Standard,Minority interests,IS.22,ISA21,NULL,1,NULL,25,Billion,NULL,45:58.5,NULL,0,NULL,0,0,0,0,NULL
1106,IS,NULL,Insurance,Recoveries form reinsurance ceded,IS.22,ISI68,NULL,1,NULL,22,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1553,IS,NULL,Security,Loss from financial assets recognized through profit/loss (FVTPL),IS.23,ISS124,NULL,1,NULL,23,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
807,IS,NULL,Bank,Minority interest,IS.23,ISA21,NULL,1,NULL,23,Billion,NULL,11:29.7,NULL,0,NULL,0,0,0,0,NULL
517,IS,NULL,Standard,Attributable to parent company,IS.23,ISA22,NULL,1,NULL,26,Billion,NULL,45:58.5,NULL,0,NULL,0,0,0,0,NULL
1107,IS,NULL,Insurance,Subrogation recoveries,IS.23,ISI69,NULL,1,NULL,23,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1554,IS,NULL,Security,Loss from selling financial assets FVTPL,IS.24,ISS125,NULL,1,NULL,24,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
808,IS,NULL,Bank,Attributable to parent company,IS.24,ISA22,NULL,1,NULL,24,Billion,NULL,11:29.7,NULL,0,NULL,0,0,0,0,NULL
518,IS,NULL,Standard,EPS_basis,IS.24,ISA23,NULL,1,NULL,31,Billion,NULL,45:58.5,NULL,0,NULL,0,0,0,0,NULL
1108,IS,NULL,Insurance,Salvages,IS.24,ISI70,NULL,1,NULL,24,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1555,IS,NULL,Security,FVTPL financial assets revaluation loss,IS.25,ISS126,NULL,1,NULL,25,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
809,IS,NULL,Bank,Basic Earnings per Share for profit attributable to the equity holders (VND),IS.25,ISA23,NULL,1,NULL,25,Billion,NULL,11:29.7,NULL,0,NULL,0,0,0,0,NULL
519,IS,NULL,Standard,EPS_diluted,IS.25,NULL,NULL,1,NULL,32,Billion,NULL,45:58.5,NULL,0,NULL,0,0,0,0,NULL
1109,IS,NULL,Insurance,Claim recoveries from outward reinsurance,IS.25,ISI107,NULL,1,NULL,25,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1556,IS,NULL,Security,FVTPL financial assets purchase transaction costs,IS.26,ISS127,NULL,1,NULL,26,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1110,IS,NULL,Insurance,Claim expenses on retained risks,IS.26,ISI71,NULL,1,NULL,26,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1111,IS,NULL,Insurance,Increase/(decrease) in mathematic reserves,IS.27,ISI108,NULL,1,NULL,27,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1557,IS,NULL,Security,Loss form held to maturity investment (HTM),IS.27,ISS128,NULL,1,NULL,27,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1112,IS,NULL,Insurance,Increase/(decrease) in claim reserve,IS.28,ISI73,NULL,1,NULL,28,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1558,IS,NULL,Security,"Interest cost, loss from loans and receivables  (Before 2016)",IS.28,ISS129,NULL,1,NULL,28,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1559,IS,NULL,Security,Loss from available for sales assets (AFS),IS.29,ISS130,NULL,1,NULL,29,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1113,IS,NULL,Insurance,Increase/(decrease) in claim reserve for direct insurance and inward insurance,IS.29,ISI109,NULL,1,NULL,29,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1533,IS,NULL,Security,Income from selling financial assets FVTPL,IS.3,ISS116,NULL,1,NULL,3,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
787,IS,NULL,Bank,Net Interest Income,IS.3,ISB27,NULL,1,NULL,3,Billion,NULL,11:29.7,NULL,0,NULL,0,0,0,0,NULL
497,IS,NULL,Standard,Net sales,IS.3,ISA3,NULL,1,NULL,3,Billion,NULL,45:58.5,NULL,0,NULL,0,0,0,0,NULL
1087,IS,NULL,Insurance,Reinsurance premium assumed,IS.3,ISI52,NULL,1,NULL,3,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1560,IS,NULL,Security,"Provision for losses from mortgage assets, uncollectible receivables, and borrowing expenses",IS.30,ISS168,NULL,1,NULL,30,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1114,IS,NULL,Insurance,Increase/(decrease) in claim reserve for outward insurance,IS.30,ISI110,NULL,1,NULL,30,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1561,IS,NULL,Security,Loss from derivatives,IS.31,ISS131,NULL,1,NULL,31,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1115,IS,NULL,Insurance,Total insurance claim settlement expenses,IS.31,ISI111,NULL,1,NULL,31,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1116,IS,NULL,Insurance,Claim expenses using catastrophe reserve,IS.32,ISI72,NULL,1,NULL,32,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1562,IS,NULL,Security,Proprietary trading services expenses,IS.32,ISS132,NULL,1,NULL,32,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1117,IS,NULL,Insurance,Provision for catastrophe reserve,IS.33,ISI74,NULL,1,NULL,33,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1563,IS,NULL,Security,Brokerage expenses,IS.33,ISS133,NULL,1,NULL,33,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1118,IS,NULL,Insurance,Other insurance operating expenses,IS.34,ISI75,NULL,1,NULL,34,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1564,IS,NULL,Security,"Underwriting, securities issuance expenses",IS.34,ISS134,NULL,1,NULL,34,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1119,IS,NULL,Insurance,Other underwriting expenses,IS.35,ISI76,NULL,1,NULL,35,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1565,IS,NULL,Security,Expenses for securities advisory,IS.35,ISS135,NULL,1,NULL,35,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1120,IS,NULL,Insurance,Commissions,IS.36,ISI77,NULL,1,NULL,36,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1566,IS,NULL,Security,Bidding agent service expenses,IS.36,ISS136,NULL,1,NULL,36,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1121,IS,NULL,Insurance,Expense of recourse against the third party,IS.37,ISI78,NULL,1,NULL,37,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1567,IS,NULL,Security,Investor' securities depository expenses,IS.37,ISS137,NULL,1,NULL,37,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1122,IS,NULL,Insurance,Expense of handling fully-indemnified goods,IS.38,ISI79,NULL,1,NULL,38,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1568,IS,NULL,Security,Expenses for financial advisory activities,IS.38,ISS138,NULL,1,NULL,38,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1569,IS,NULL,Security,Other expenses,IS.39,ISS139,NULL,1,NULL,39,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1123,IS,NULL,Insurance,Risk minimization expenses,IS.39,ISI80,NULL,1,NULL,39,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1088,IS,NULL,Insurance,Increase/(decrease) in unearned premium reserve for direct insurance and outward reinsurance,IS.4,ISI104,NULL,1,NULL,4,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1534,IS,NULL,Security,FVTPL revaluation gain,IS.4,ISS117,NULL,1,NULL,4,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
788,IS,NULL,Bank,Fees and Commission income,IS.4,ISB28,NULL,1,NULL,4,Billion,NULL,11:29.7,NULL,0,NULL,0,0,0,0,NULL
498,IS,NULL,Standard,Cost of sales,IS.4,ISA4,NULL,1,NULL,4,Billion,NULL,45:58.5,NULL,0,NULL,0,0,0,0,NULL
1570,IS,NULL,Security,Expenses arise from securities transaction errors and other errors,IS.40,ISS140,NULL,1,NULL,40,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1124,IS,NULL,Insurance,"Loss adjusting fee, risk assessment",IS.40,ISI81,NULL,1,NULL,40,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1125,IS,NULL,Insurance,Selling expenses,IS.41,ISI112,NULL,1,NULL,41,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1571,IS,NULL,Security,Cost of sales,IS.41,ISA4,NULL,1,NULL,41,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1126,IS,NULL,Insurance,Others,IS.42,ISI82,NULL,1,NULL,42,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1572,IS,NULL,Security,Gross Profit,IS.42,ISA5,NULL,1,NULL,42,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1573,IS,NULL,Security,REVENUE FROM FINANCIAL ACTIVITIES,IS.43,ISS141,NULL,1,NULL,43,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1127,IS,NULL,Insurance,Other reinsurance assumed expenses,IS.43,ISI83,NULL,1,NULL,43,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1574,IS,NULL,Security,Realized and unrealized foreign exchange gain,IS.44,ISS142,NULL,1,NULL,44,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1128,IS,NULL,Insurance,Other reinsurance ceded expenses,IS.44,ISI84,NULL,1,NULL,44,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1575,IS,NULL,Security,Income from non fixed accrued dividend and interest,IS.45,ISS143,NULL,1,NULL,45,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1129,IS,NULL,Insurance,Other direct insurance operating expenses,IS.45,ISI85,NULL,1,NULL,45,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1576,IS,NULL,Security,"Gain from disposals or sales of investments in subsidiaries, associates and joint ventures",IS.46,ISS144,NULL,1,NULL,46,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1130,IS,NULL,Insurance,Total direct insurance operating expenses,IS.46,ISI86,NULL,1,NULL,46,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1131,IS,NULL,Insurance,Gross insurance operating profit,IS.47,ISI87,NULL,1,NULL,47,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1577,IS,NULL,Security,Other revenue from investments,IS.47,ISS145,NULL,1,NULL,47,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1132,IS,NULL,Insurance,Income from banking activities,IS.48,ISI88,NULL,1,NULL,48,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1578,IS,NULL,Security,Revenue from financial activities,IS.48,ISS141,NULL,1,NULL,48,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1133,IS,NULL,Insurance,Expenses from banking activities,IS.49,ISI89,NULL,1,NULL,49,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1579,IS,NULL,Security,EXPENSE FROM FINANCIAL ACTIVITIES,IS.49,ISS146,NULL,1,NULL,49,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1089,IS,NULL,Insurance,Deductions,IS.5,ISI53,NULL,1,NULL,5,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1535,IS,NULL,Security,"Dividend, interest from FVTPL financial assets",IS.5,ISS118,NULL,1,NULL,5,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
789,IS,NULL,Bank,Fees and Commission expenses,IS.5,ISB29,NULL,1,NULL,5,Billion,NULL,11:29.7,NULL,0,NULL,0,0,0,0,NULL
499,IS,NULL,Standard,Gross Profit,IS.5,ISA5,NULL,1,NULL,5,Billion,NULL,45:58.5,NULL,0,NULL,0,0,0,0,NULL
1134,IS,NULL,Insurance,Net operating income from banking activities,IS.50,ISI90,NULL,1,NULL,50,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1580,IS,NULL,Security,Realized and unrealized foreign exchange loss,IS.50,ISS147,NULL,1,NULL,50,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1581,IS,NULL,Security,Interests expenses,IS.51,ISS148,NULL,1,NULL,51,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1135,IS,NULL,Insurance,Revenue from other activities,IS.51,ISI91,NULL,1,NULL,51,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1582,IS,NULL,Security,"Loss from disposals or sales of investments in subsidiaries, associates and joint ventures",IS.52,ISS149,NULL,1,NULL,52,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1136,IS,NULL,Insurance,Expenses from other activities,IS.52,ISI92,NULL,1,NULL,52,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1137,IS,NULL,Insurance,Net operating income from other activities,IS.53,ISI93,NULL,1,NULL,53,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1583,IS,NULL,Security,Provision for losses on long term financial investment,IS.53,ISS150,NULL,1,NULL,53,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1584,IS,NULL,Security,Other investment expenses,IS.54,ISS151,NULL,1,NULL,54,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1138,IS,NULL,Insurance,Selling expenses,IS.54,ISA9,NULL,1,NULL,54,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1585,IS,NULL,Security,Gain/(loss) from joint ventures,IS.55,ISA102,NULL,1,NULL,55,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1139,IS,NULL,Insurance,General and administrative expenses,IS.55,ISA10,NULL,1,NULL,55,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1586,IS,NULL,Security,Expense from financial activities,IS.56,ISS146,NULL,1,NULL,56,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1140,IS,NULL,Insurance,General and administrative expenses of insurance operation,IS.56,ISI94,NULL,1,NULL,56,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1587,IS,NULL,Security,SELLING COST,IS.57,ISS152,NULL,1,NULL,57,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1141,IS,NULL,Insurance,General and administrative expenses of banking operation,IS.57,ISI95,NULL,1,NULL,57,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1588,IS,NULL,Security,GENERAL AND ADMINISTRATIVE EXPENSES,IS.58,ISA10,NULL,1,NULL,58,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1142,IS,NULL,Insurance,General and administrative expenses of others operation,IS.58,ISI96,NULL,1,NULL,58,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1143,IS,NULL,Insurance,Net operating profit from insurance operation,IS.59,ISI97,NULL,1,NULL,59,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1589,IS,NULL,Security,OPERATING PROFIT/(LOSS),IS.59,ISA11,NULL,1,NULL,59,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1090,IS,NULL,Insurance,Reinsurance premium ceded,IS.6,ISI54,NULL,1,NULL,6,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
790,IS,NULL,Bank,Net Fee and Commission Income,IS.6,ISB30,NULL,1,NULL,6,Billion,NULL,11:29.7,NULL,0,NULL,0,0,0,0,NULL
1536,IS,NULL,Security,Income from held to maturity investment (HTM),IS.6,ISS119,NULL,1,NULL,6,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
500,IS,NULL,Standard,Financial income,IS.6,ISA6,NULL,1,NULL,6,Billion,NULL,45:58.5,NULL,0,NULL,0,0,0,0,NULL
1590,IS,NULL,Security,OTHER INCOME AND EXPENSES,IS.60,NULL,NULL,1,NULL,60,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1144,IS,NULL,Insurance,Loss from life insurance,IS.60,ISI113,NULL,1,NULL,60,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1591,IS,NULL,Security,Other income,IS.61,ISA12,NULL,1,NULL,61,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1145,IS,NULL,Insurance,Net profit from non - life insurance,IS.61,ISI114,NULL,1,NULL,61,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1592,IS,NULL,Security,Other expenses,IS.62,ISA13,NULL,1,NULL,62,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1146,IS,NULL,Insurance,Net profit from bank operation,IS.62,ISI98,NULL,1,NULL,62,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1593,IS,NULL,Security,Net other income/expenses,IS.63,ISA14,NULL,1,NULL,63,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1147,IS,NULL,Insurance,Net profit from others operation,IS.63,ISI99,NULL,1,NULL,63,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1594,IS,NULL,Security,Income from investments in other entities (before 2015),IS.64,ISA15,NULL,1,NULL,64,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1148,IS,NULL,Insurance,Income from financial activities,IS.64,ISA6,NULL,1,NULL,64,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1149,IS,NULL,Insurance,Financial expenses,IS.65,ISA7,NULL,1,NULL,65,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1595,IS,NULL,Security,NET ACCOUNTING PROFIT/(LOSS) BEFORE TAX,IS.65,ISA16,NULL,1,NULL,65,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1596,IS,NULL,Security,Realized profit,IS.66,ISS153,NULL,1,NULL,66,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1150,IS,NULL,Insurance,Gain/(loss) from joint ventures,IS.66,ISA102,NULL,1,NULL,66,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1597,IS,NULL,Security,Unrealized profit,IS.67,ISS154,NULL,1,NULL,67,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1151,IS,NULL,Insurance,Profit from financial activities,IS.67,ISI100,NULL,1,NULL,67,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1598,IS,NULL,Security,BUSINESS INCOME TAX EXPENSES,IS.68,ISA19,NULL,1,NULL,68,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1152,IS,NULL,Insurance,Other income,IS.68,ISA12,NULL,1,NULL,68,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1599,IS,NULL,Security,Business income tax - current,IS.69,ISA17,NULL,1,NULL,69,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1153,IS,NULL,Insurance,Other expense,IS.69,ISA13,NULL,1,NULL,69,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
501,IS,NULL,Standard,Financial expenses,IS.7,ISA7,NULL,1,NULL,7,Billion,NULL,45:58.5,NULL,0,NULL,0,0,0,0,NULL
1091,IS,NULL,Insurance,Premium deductions,IS.7,ISI55,NULL,1,NULL,7,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
791,IS,NULL,Bank,Net gain/(loss) from foreign currency and gold dealings,IS.7,ISB31,NULL,1,NULL,7,Billion,NULL,11:29.7,NULL,0,NULL,0,0,0,0,NULL
1537,IS,NULL,Security,Income from loans and receivables,IS.7,ISS120,NULL,1,NULL,7,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1600,IS,NULL,Security,Business income tax - deferred,IS.70,ISA18,NULL,1,NULL,70,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1154,IS,NULL,Insurance,Net other profit,IS.70,ISA14,NULL,1,NULL,70,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1155,IS,NULL,Insurance,Shares of the profit of associates and joint ventures,IS.71,ISA15,NULL,1,NULL,71,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1601,IS,NULL,Security,NET PROFIT/(LOSS) AFTER TAX,IS.71,ISA20,NULL,1,NULL,71,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1602,IS,NULL,Security,Attributable to parent company,IS.72,ISA22,NULL,1,NULL,72,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1156,IS,NULL,Insurance,Profit before tax,IS.72,ISA16,NULL,1,NULL,72,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1603,IS,NULL,Security,Profit after tax deducted of Funds,IS.73,ISS155,NULL,1,NULL,73,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1157,IS,NULL,Insurance,Equalisation reserve,IS.73,ISI101,NULL,1,NULL,73,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1604,IS,NULL,Security,Minority interests,IS.74,ISA21,NULL,1,NULL,74,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1158,IS,NULL,Insurance,Corporate income tax - current,IS.74,ISA17,NULL,1,NULL,74,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1159,IS,NULL,Insurance,Corporate income tax - deferred,IS.75,ISA18,NULL,1,NULL,75,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1160,IS,NULL,Insurance,Corporate Income Tax For The Year,IS.76,ISA19,NULL,1,NULL,76,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1161,IS,NULL,Insurance,Profit after tax,IS.77,ISA20,NULL,1,NULL,77,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1162,IS,NULL,Insurance,Minority interest,IS.78,ISA21,NULL,1,NULL,78,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1163,IS,NULL,Insurance,Net profit attributable to shareholders of the group,IS.79,ISA22,NULL,1,NULL,79,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
502,IS,NULL,Standard,of which: interest expenses,IS.8,ISA8,NULL,1,NULL,8,Billion,NULL,45:58.5,NULL,0,NULL,0,0,0,0,NULL
792,IS,NULL,Bank,Net gain/(loss) from trading of trading securities,IS.8,ISB32,NULL,1,NULL,8,Billion,NULL,11:29.7,NULL,0,NULL,0,0,0,0,NULL
1092,IS,NULL,Insurance,Premium returns,IS.8,ISI56,NULL,1,NULL,8,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1538,IS,NULL,Security,Income from available for sales assets (AFS),IS.8,ISS121,NULL,1,NULL,8,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1164,IS,NULL,Insurance,Earnings per share (VND),IS.80,ISA23,NULL,1,NULL,80,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
793,IS,NULL,Bank,Net gain/(loss) from disposal of investment securities,IS.9,ISB33,NULL,1,NULL,9,Billion,NULL,11:29.7,NULL,0,NULL,0,0,0,0,NULL
503,IS,NULL,Standard,Gain/(loss) from joint ventures (from 2015),IS.9,ISA102,NULL,1,NULL,9,Billion,NULL,45:58.5,NULL,0,NULL,0,0,0,0,NULL
1093,IS,NULL,Insurance,Other deductions,IS.9,ISI57,NULL,1,NULL,9,Billion,NULL,35:42.8,NULL,0,NULL,0,0,0,0,NULL
1539,IS,NULL,Security,Income from derivatives,IS.9,ISS122,NULL,1,NULL,9,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1864,Ratio,Capital Adequacy,Bank,Leverage Multiple,Leverage_Multiple,NULL,Total_Asset/TOTAL_Equity,1,NULL,3,NULL,0,02:02.1,duynguyen@dragoncapital.com,0,NULL,0,0,0,0,NULL
229,Ratio,Long Term Solvency,Standard,Total Liabilities/Total Assets,Liability_Asset,NULL,TOTAL_Liabilities/TOTAL_Asset,1,NULL,0,NULL,0,20:36.0,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
